# omega_b	omega_cdm	H0	ln10^{10}A_s	n_s	tau_reio
0.02391117182108113	0.1727800196375855	70.02011028625036	3.4587298815073506	1.1653797979678495	0.10794872470253628
0.0239114009612336	0.19145943984098185	69.54197928387947	3.14731075397959	0.8608823940481004	0.14757059691206265
0.02913994326959948	0.13445433128671946	69.64473049413489	3.0513099531863914	0.9072626424076118	0.16925905315351553
0.02221460293318916	0.02087315992125957	69.44807488538608	3.1798157076287468	1.1956215630105786	0.10725708733120348
0.02152585852919961	0.03495443328240572	70.58721253147118	3.68714912152112	0.8736551038065294	0.13924710720388617
0.022788443937294366	0.08411118384502062	69.81765018965628	2.2741616021607	1.0821521008122834	0.11702712246676415
0.026637894419426985	0.12525779098866383	70.09637174654866	3.4577149334082473	0.9484386912798467	0.02406291118557359
0.02069200769765919	0.11568712339261458	70.36403622721242	2.6282026492114405	0.9283303019051585	0.09908295390598887
0.03011282508404674	0.060921992506473385	69.98262153833514	3.7599379034995053	1.03497210525591	0.1768270887887603
0.024091722722187923	0.10553682440730972	70.75055044471739	2.611066648174398	0.810518680803533	0.12340834393626494
0.03210670093106226	0.12530551186380184	69.55728663624176	3.239039386831571	1.0882297082398058	0.12056517338174556
0.024806636803456926	0.08212126798492289	69.49885490907181	2.792470758331217	1.1940862882579373	0.017894878638649678
0.03204963414254282	0.13078437662023523	70.00656253940694	2.1395938455577372	1.1794329683859217	0.1510685990336587
0.014914570139584617	0.239429451862682	70.27607813605353	3.5803283653204345	0.8299187792738438	0.18232406194492295
0.026810890688762454	0.2017679278289857	69.40933982488511	2.4757329008462947	0.910404881159824	0.026313666466740243
0.022341765549431503	0.18422800249781687	70.41938253158831	3.676841455226607	0.8950820097852991	0.043975440043654786
0.028121178768930888	0.21520087292704915	69.75467731173953	3.900114641988899	0.8014045477498659	0.08414996360508534
0.025482792159602783	0.17536911969657937	70.92516419557016	2.747203833719853	1.1505272721924789	0.1182777896149886
0.014810998131382324	0.03208983977253069	70.07121549728843	3.2438035987008473	1.0281022080825901	0.13202202489007353
0.024767453925136282	0.1777640906233154	70.9776798822475	3.041149257717147	1.1049673973778913	0.08815259545136947
0.029825730205259124	0.17518635056793766	70.54192955405566	3.543625864027459	0.8961616711251589	0.13781304405068273
0.02915583188842921	0.2499848972036383	69.18241677200992	3.1264292301101544	1.0828698804496264	0.09132142731886232
0.024211807760397823	0.17640257298318912	69.92526640408718	3.2477346635868205	1.0075336086805287	0.1725827972794948
0.01618986737699866	0.07868879717244423	70.29320955166476	2.088259805200159	1.0381652585279941	0.03728399259633394
0.024247682295985024	0.09321679019591428	69.6569552521243	3.435560386451883	0.9415796631386201	0.18610140529904728
0.024480561886953554	0.07086542363196349	69.59730134178201	3.1490530603092486	1.1525426536270085	0.030592751980350594
0.025887198692639234	0.031415061003110145	69.29811792522327	3.559251022481167	0.9892326870784468	0.1034977792853299
0.01713400558193946	0.13439652738444977	70.53073048299365	3.227011844606926	1.0585358198481205	0.15632610280223952
0.022173388876268914	0.06296979669747246	70.39473887701803	3.7883423902765214	1.073128702163404	0.010669788299442984
0.017530419533475783	0.20783084151343878	69.39233713960593	2.9167821766487823	0.9847447586863318	0.08615826311228143
0.024264294566723337	0.03010116847405865	69.92011811312793	2.888963043971398	0.9201101466340681	0.18779609896605703
0.031245524178155053	0.15806936863951973	70.6980457336399	3.5670939655940463	0.8604720479168534	0.10715568555894096
0.017503730559644576	0.1210065178459805	69.70915951082868	2.7749609936997226	0.9213225302547174	0.06823062540088001
0.01613437739370812	0.16359097879354134	69.95262989359075	3.057760157028619	1.0951628578157389	0.17178206483740022
0.028777603024398003	0.2428221154080818	70.14807189546553	3.136490828961943	1.0507071610554397	0.09084045015639493
0.02685723699124931	0.07057881577521155	69.9552273494884	3.6974885168159974	0.8699237042964827	0.06578449686101426
0.028782777692970517	0.18844805869502657	69.52618489491012	2.425656824952488	1.1919779887310955	0.13093159302206742
0.018403653478186933	0.24236978690823774	69.295169204665	3.671227972974526	1.0721819111915538	0.0517459263767053
0.01792565533917918	0.12402007717622628	70.34221005078017	3.190927866790956	1.0378881745953692	0.07935178202554785
0.0318939375741973	0.20057924654829878	70.71877885790413	3.4102688177181797	1.1616773358567325	0.17562424063435012
0.0205084021998233	0.09163520199541719	69.35924635329745	2.34372463983117	1.099318823938227	0.1929525866972459
0.027615026842418525	0.11547720411322442	70.0553713638789	3.924672212003723	1.1654233445786812	0.19151292159990135
0.021089823592785745	0.06278212312610604	70.25268950812153	3.6262972823323514	0.8143089988343134	0.1647052768851858
0.01449985509856758	0.01469486857043499	69.46135418146865	2.4702739010361863	0.9702225546725729	0.153407528831709
0.015102573452900147	0.1945228502057706	69.678174547604	2.7757039852194065	1.1028210083608538	0.08715116701827924
0.026684874405791766	0.06540732790901928	69.56184802473174	3.5123581160691506	0.9862821294779788	0.16273151447439171
0.028598825642548772	0.06507689484021495	70.1078093841366	2.0789367232891736	1.106687889269037	0.09301930303872931
0.0153668651829933	0.10985019803394877	70.65635637466733	2.9897377788726165	1.11911013018744	0.08352625798374658
0.02262912853161325	0.04019597291899822	69.86381265864124	2.584635954574719	1.1492272645916972	0.1457489444092862
0.020609149694509964	0.021527839654304035	69.59659892881287	2.7211491185868577	0.9235161212442333	0.06978417899703893
0.023832850787240883	0.0653695382558303	70.13243828939663	3.6815383956910708	1.0428473827942852	0.04552859766134992
0.03203113945618419	0.1745360309500735	69.64489121836067	2.8451892180085436	0.8893175761138258	0.15464020605852305
0.01665400208945175	0.20766511456735498	70.07951670031821	3.383197545557971	1.0238474213851454	0.10356323260285978
0.029292574604293655	0.08111492143973086	70.08631630526018	2.4514417304631344	0.8766812590763134	0.06149227316801097
0.014066729790234466	0.2094406218148661	69.55541193228531	2.4272660620893287	1.098640618009211	0.07281329296004199
0.025893936419127538	0.19470947324642113	70.18347085184189	3.036530775510279	0.9169835883093002	0.09887469391744247
0.02373017122288931	0.12659132118342742	70.4718991160676	2.358080224190682	0.9896429901615952	0.18249337800812893
0.014247765926392488	0.12759314281356512	69.7577509958851	2.041604790917134	0.8801548763438554	0.02020947527925536
0.02573526017434085	0.06135603620450146	69.49848847971285	3.8274932443045557	0.9021459600372612	0.03997054323627797
0.014530251780039544	0.13052531204770879	70.94953926099703	3.1013919667503536	0.9682375535540899	0.03316086141265205
0.03163484065124188	0.22708227506882978	69.93726797582289	3.5856818189402846	0.9100247351660922	0.032907799716902456
0.015277559766528951	0.015838146285888935	69.63938046189737	3.010530908515982	1.0755586824934074	0.16677157121402483
0.030610019254531374	0.0688617352297389	69.73347369161493	2.708848159957752	0.905796292773548	0.1995721948892839
0.02373841687764084	0.1977770809637408	70.52031389620377	2.33173660790054	1.029725257319855	0.1410700378190449
0.01484148381123548	0.17884758156818584	69.5143844317254	3.8656741054254677	1.0360230778909205	0.035073404721021134
0.01863993469043504	0.24507057282736283	69.93452966417307	3.5167437794960845	0.9919562812306059	0.11491019634149896
0.020512765607516283	0.1371912983837293	70.13563237247826	2.466810144774139	0.9065820395446273	0.11343413981008184
0.02003932858508528	0.11643950965241848	69.45271434783204	2.6655612194898692	1.1732904688509018	0.14905162491332052
0.02215124046192299	0.08929738134664975	69.62598400509465	2.2270311544901493	0.9763681202573233	0.1409575185903783
0.01873752017339113	0.16291653942649234	69.152127258721	2.7625599855631995	1.0395481496309156	0.06619964780647947
0.032320248818067096	0.12600363397185507	69.21744869093621	3.1421480259321752	1.1711838207699252	0.027626241307149496
0.017308766959846428	0.17760652042328598	70.11003706019777	3.603833023483299	0.9053450179978583	0.15331209244323246
0.020034363741218503	0.12011770436499668	70.34394836558364	2.8599748500978155	0.9776674517731164	0.11097482725262182
