# omega_b	omega_cdm	H0	ln10^{10}A_s	n_s	tau_reio
0.02265551636946423	0.2425854676599058	69.9102430955377	2.2080973206607784	0.913687732453397	0.06935991325049615
0.015849966499711803	0.09572813333858667	70.16443604572716	3.320230591850964	0.8140888136928293	0.0959027617023831
0.024306733850142342	0.10330361230082365	70.69957611388938	2.8912931257689105	1.2317536400570257	0.24086564812426345
0.023053893703803483	0.10921595166269107	70.54654224312159	3.7293006508939004	1.0395640718617403	0.28701318161397654
0.025702922674451047	0.03742493104620301	69.25120572951441	3.2707936006081053	0.8884967132510045	0.15097678552869798
0.015516791051078421	0.17277460029795694	69.30158648968046	2.5405413252850235	0.9542104258332772	0.31950531508943214
0.014251079688621732	0.010119284670441098	69.48094970538915	2.8438365558997964	0.845306236000993	0.2733770099920343
0.02442048005748165	0.030596806151677217	69.60728490385945	2.3368616215212095	0.8234164585513429	0.39998372910796964
0.023508381822420765	0.07733804638892439	70.22570062756404	3.1047645587004364	1.021667069704173	0.39098613917663794
0.028512049923906595	0.101555368991423	69.51880060602798	2.306862823960307	0.7246058214164317	0.29176024628692154
0.024215184745887706	0.16607955059618906	69.95266825276599	3.79279735900612	1.05400738083008	0.2600209925290104
0.01760169020241352	0.16190777477065157	69.73748351123821	2.4481705429463463	0.7564004868879939	0.08235739004305113
0.018135573520895728	0.2070033882797179	70.5698304152863	3.5129543866227735	1.1451145564650338	0.18461042815157386
0.030561946384710034	0.15925215252817548	70.73173454837733	3.6629736584282404	1.0136926351808282	0.14838737688540338
0.02968702821028117	0.09318263549101202	70.30996405458457	3.1606010499409187	1.0666337877909529	0.2679243975983989
0.022554807381029884	0.15376446352898607	70.31737630851867	3.343369789002041	1.2730889814775097	0.2519123770961199
0.028586637736198142	0.12265609995436669	69.20450357347296	3.10956178483038	0.7751599781135952	0.03044897990284265
0.019812362135252105	0.24995879182805186	70.88542972190818	3.291394184148019	1.199352040184808	0.20100891734053297
0.015886951791628627	0.07972177522247705	69.2650336358399	2.9139502364102223	1.1894531325624376	0.17431352911708414
0.018732667647521014	0.044895968443743814	69.89838439471652	3.0187882084808746	0.8086647064913611	0.20119256277438727
0.031884490105974925	0.08736943281914883	69.07108670198497	3.257076087039084	0.8143405925036638	0.33603218465469253
0.02743945300186941	0.04338935523592555	70.32867967926633	3.3105520388889325	0.7559116719884655	0.061479413923583665
0.031258620415662595	0.07699222435197885	69.89274709626841	3.9296078424184415	0.7313169999658311	0.1921210262211578
0.0270368675394646	0.1723604101472916	70.70871712751023	3.34071617645223	1.1977057084796758	0.017297436703436614
0.020731141784798165	0.01747988024888293	70.44662409399075	2.5836029376984593	1.0879202982613978	0.3978341545392319
0.0185547447636857	0.09894694886038252	70.27569564259485	2.467292770443268	1.2290641649906928	0.24834953726505002
0.017224101675302025	0.19104500757080722	70.37139403186346	3.5700112555947654	1.1393862326647843	0.35091709650051917
0.03257851304389791	0.0981081422526672	69.37564333812955	2.4885063918834076	1.1354334617653115	0.19550752286145406
0.019371353280026905	0.1932676480966661	69.4276004008746	2.544273654054244	1.0225599463706054	0.3685818398428249
0.0317999611014639	0.012947895520521058	69.07921716200532	2.847073820565608	0.973894830563181	0.3807291799441903
0.015567627469963721	0.19226114452104198	69.49220508794807	3.4783436618042494	0.7711600883205021	0.26048311656795214
